country_code,cellphone,TIENE_HERMANO,PAGO_MATRICULA,PAGO_CLASES,DEBE_MATRICULA,DEBE_CLASES,SALDO_NETO_REAL,SALDO_NETO_PALABRA,HISTORIAL_ASISTENCIA_Y_PAGOS,nombre_estudiante,CUANTAS_CLASES_LLEVAMOS,CUANTAS_CLASES_ASISTIO,CUANTAS_CLASES_ASISTIO_CON_PAGO,CUANTAS_CLASES_ASISTIO_SIN_PAGO,CUANTAS_CLASES_NO_HA_ASISTIDO,ASISTIO_SI_NO_A_LA_ULTIMA_CLASE,ASISTIO_ULTIMOS_3_MESES,COLEGIO,COLEGIO_SLUG,GRUPO,CORREO,CONTRASENA,all_phone_numbers
57,+57 3108757933,SI,12678,128000,13691,104000,22987,A_FAVOR:22987,2024-01-01: 8000|2024-01-08: 8000|2024-01-15: ASISTIO_SIN_PAGO|2024-01-22: 18000|2024-01-29: ASISTIO_SIN_PAGO|2024-02-05: NO_ASISTIO|2024-02-12: 18000|2024-02-19: ASISTIO_SIN_PAGO|2024-02-26: ASISTIO_SIN_PAGO|2024-03-04: 13000|2024-03-11: ASISTIO_SIN_PAGO|2024-03-18: ASISTIO_SIN_PAGO|2024-03-25: 13000|2024-04-01: NO_ASISTIO|2024-04-08: ASISTIO_SIN_PAGO|2024-04-15: NO_ASISTIO|2024-04-22: NO_ASISTIO|2024-04-29: 13000|2024-05-06: 13000|2024-05-13: 13000|2024-05-20: 18000|2024-05-27: ASISTIO_SIN_PAGO|2024-06-03: 18000|2024-06-10: 18000|2024-06-17: NO_ASISTIO|2024-06-24: NO_ASISTIO|2024-07-01: ASISTIO_SIN_PAGO|2024-07-08: ASISTIO_SIN_PAGO|2024-07-15: ASISTIO_SIN_PAGO|2024-07-22: ASISTIO_SIN_PAGO|2024-07-29: 8000|2024-08-05: 8000|2024-08-12: ASISTIO_SIN_PAGO|2024-08-19: NO_ASISTIO|2024-08-26: NO_ASISTIO|2024-09-02: NO_ASISTIO|2024-09-09: 8000|2024-09-16: 18000,Maria Lopez,38,29,16,13,9,SI,SI,Academia Futuro,academia-futuro,Grupo 4,maria.lopez291@mail.com,XBOl2jIH,+57 3108757933;+57 3433468635
57,+57 3100066743,SI,879,104000,1532,72000,31347,A_FAVOR:31347,2024-01-01: NO_ASISTIO|2024-01-08: NO_ASISTIO|2024-01-15: NO_ASISTIO|2024-01-22: NO_ASISTIO|2024-01-29: 13000|2024-02-05: NO_ASISTIO|2024-02-12: ASISTIO_SIN_PAGO|2024-02-19: ASISTIO_SIN_PAGO|2024-02-26: 18000|2024-03-04: NO_ASISTIO|2024-03-11: 13000|2024-03-18: 18000|2024-03-25: NO_ASISTIO|2024-04-01: 18000|2024-04-08: ASISTIO_SIN_PAGO|2024-04-15: ASISTIO_SIN_PAGO|2024-04-22: ASISTIO_SIN_PAGO|2024-04-29: 18000|2024-05-06: 8000|2024-05-13: ASISTIO_SIN_PAGO|2024-05-20: NO_ASISTIO|2024-05-27: ASISTIO_SIN_PAGO|2024-06-03: NO_ASISTIO|2024-06-10: 18000|2024-06-17: ASISTIO_SIN_PAGO|2024-06-24: 18000|2024-07-01: 8000|2024-07-08: NO_ASISTIO|2024-07-15: NO_ASISTIO|2024-07-22: ASISTIO_SIN_PAGO|2024-07-29: 13000|2024-08-05: 13000|2024-08-12: NO_ASISTIO|2024-08-19: NO_ASISTIO|2024-08-26: 13000,Juan Lopez,35,22,13,9,13,SI,SI,Colegio Nueva Era,colegio-nueva-era,Grupo 1,juan.lopez675@mail.com,iPL7kjo2,+57 3100066743;+57 3308643272
57,+57 3378196846,SI,17880,64000,20976,56000,4904,A_FAVOR:4904,2024-01-01: NO_ASISTIO|2024-01-08: 18000|2024-01-15: NO_ASISTIO|2024-01-22: 13000|2024-01-29: 18000|2024-02-05: ASISTIO_SIN_PAGO|2024-02-12: NO_ASISTIO|2024-02-19: ASISTIO_SIN_PAGO|2024-02-26: ASISTIO_SIN_PAGO|2024-03-04: NO_ASISTIO|2024-03-11: ASISTIO_SIN_PAGO|2024-03-18: 13000|2024-03-25: NO_ASISTIO|2024-04-01: 13000|2024-04-08: ASISTIO_SIN_PAGO|2024-04-15: ASISTIO_SIN_PAGO|2024-04-22: NO_ASISTIO|2024-04-29: NO_ASISTIO|2024-05-06: ASISTIO_SIN_PAGO|2024-05-13: 8000|2024-05-20: NO_ASISTIO|2024-05-27: 18000|2024-06-03: 13000|2024-06-10: NO_ASISTIO,Andres Rodriguez,24,15,8,7,9,SI,NO,Academia Futuro,academia-futuro,Grupo 4,andres.rodriguez597@mail.com,8sOXYvaL,+57 3378196846;+57 3364996602
57,+57 3453555778,SI,17451,64000,41484,144000,-104033,DEBE:104033,2024-01-01: ASISTIO_SIN_PAGO|2024-01-08: ASISTIO_SIN_PAGO|2024-01-15: 13000|2024-01-22: ASISTIO_SIN_PAGO|2024-01-29: 8000|2024-02-05: NO_ASISTIO|2024-02-12: NO_ASISTIO|2024-02-19: NO_ASISTIO|2024-02-26: ASISTIO_SIN_PAGO|2024-03-04: ASISTIO_SIN_PAGO|2024-03-11: ASISTIO_SIN_PAGO|2024-03-18: NO_ASISTIO|2024-03-25: ASISTIO_SIN_PAGO|2024-04-01: 18000|2024-04-08: ASISTIO_SIN_PAGO|2024-04-15: ASISTIO_SIN_PAGO|2024-04-22: 13000|2024-04-29: NO_ASISTIO|2024-05-06: ASISTIO_SIN_PAGO|2024-05-13: NO_ASISTIO|2024-05-20: NO_ASISTIO|2024-05-27: NO_ASISTIO|2024-06-03: ASISTIO_SIN_PAGO|2024-06-10: 13000|2024-06-17: ASISTIO_SIN_PAGO|2024-06-24: 8000|2024-07-01: 8000|2024-07-08: NO_ASISTIO|2024-07-15: NO_ASISTIO|2024-07-22: ASISTIO_SIN_PAGO|2024-07-29: NO_ASISTIO|2024-08-05: ASISTIO_SIN_PAGO|2024-08-12: ASISTIO_SIN_PAGO|2024-08-19: NO_ASISTIO|2024-08-26: ASISTIO_SIN_PAGO|2024-09-02: ASISTIO_SIN_PAGO|2024-09-09: NO_ASISTIO|2024-09-16: NO_ASISTIO|2024-09-23: 8000|2024-09-30: ASISTIO_SIN_PAGO|2024-10-07: NO_ASISTIO|2024-10-14: NO_ASISTIO,Andres Garcia,42,26,8,18,16,NO,SI,Academia Futuro,academia-futuro,Grupo 2,andres.garcia577@mail.com,6sY3ksnX,+57 3453555778;+57 3985243908
57,+57 3721002254,SI,17968,152000,4217,112000,53751,A_FAVOR:53751,2024-01-01: 13000|2024-01-08: ASISTIO_SIN_PAGO|2024-01-15: NO_ASISTIO|2024-01-22: ASISTIO_SIN_PAGO|2024-01-29: 18000|2024-02-05: ASISTIO_SIN_PAGO|2024-02-12: 18000|2024-02-19: NO_ASISTIO|2024-02-26: NO_ASISTIO|2024-03-04: NO_ASISTIO|2024-03-11: 13000|2024-03-18: NO_ASISTIO|2024-03-25: ASISTIO_SIN_PAGO|2024-04-01: NO_ASISTIO|2024-04-08: NO_ASISTIO|2024-04-15: ASISTIO_SIN_PAGO|2024-04-22: NO_ASISTIO|2024-04-29: NO_ASISTIO|2024-05-06: NO_ASISTIO|2024-05-13: ASISTIO_SIN_PAGO|2024-05-20: ASISTIO_SIN_PAGO|2024-05-27: 13000|2024-06-03: NO_ASISTIO|2024-06-10: ASISTIO_SIN_PAGO|2024-06-17: 18000|2024-06-24: ASISTIO_SIN_PAGO|2024-07-01: 8000|2024-07-08: NO_ASISTIO|2024-07-15: ASISTIO_SIN_PAGO|2024-07-22: 8000|2024-07-29: 8000|2024-08-05: NO_ASISTIO|2024-08-12: ASISTIO_SIN_PAGO|2024-08-19: NO_ASISTIO|2024-08-26: NO_ASISTIO|2024-09-02: NO_ASISTIO|2024-09-09: 18000|2024-09-16: 8000|2024-09-23: NO_ASISTIO|2024-09-30: ASISTIO_SIN_PAGO|2024-10-07: ASISTIO_SIN_PAGO|2024-10-14: NO_ASISTIO|2024-10-21: ASISTIO_SIN_PAGO|2024-10-28: 8000|2024-11-04: 8000|2024-11-11: 8000|2024-11-18: 8000|2024-11-25: 13000|2024-12-02: 18000|2024-12-09: 8000|2024-12-16: 13000|2024-12-23: NO_ASISTIO,Sofia Garcia,52,33,19,14,19,SI,SI,Colegio Nueva Era,colegio-nueva-era,Grupo 3,sofia.garcia463@mail.com,2ZE30lUe,+57 3721002254;+57 3149283431
57,+57 3766527918,SI,2345,72000,16118,24000,34227,A_FAVOR:34227,2024-01-01: ASISTIO_SIN_PAGO|2024-01-08: NO_ASISTIO|2024-01-15: 18000|2024-01-22: NO_ASISTIO|2024-01-29: NO_ASISTIO|2024-02-05: 13000|2024-02-12: 13000|2024-02-19: NO_ASISTIO|2024-02-26: 18000|2024-03-04: NO_ASISTIO|2024-03-11: NO_ASISTIO|2024-03-18: NO_ASISTIO|2024-03-25: 8000|2024-04-01: 13000|2024-04-08: NO_ASISTIO|2024-04-15: ASISTIO_SIN_PAGO|2024-04-22: ASISTIO_SIN_PAGO|2024-04-29: 13000|2024-05-06: NO_ASISTIO|2024-05-13: 18000|2024-05-20: 18000,Sofia Lopez,21,12,9,3,9,SI,SI,Academia Futuro,academia-futuro,Grupo 2,sofia.lopez312@mail.com,fK4mg2OB,+57 3766527918;+57 3473134156
57,+57 3775144390,SI,18030,48000,6906,88000,-28876,DEBE:28876,2024-01-01: 13000|2024-01-08: 8000|2024-01-15: ASISTIO_SIN_PAGO|2024-01-22: ASISTIO_SIN_PAGO|2024-01-29: ASISTIO_SIN_PAGO|2024-02-05: NO_ASISTIO|2024-02-12: NO_ASISTIO|2024-02-19: ASISTIO_SIN_PAGO|2024-02-26: ASISTIO_SIN_PAGO|2024-03-04: ASISTIO_SIN_PAGO|2024-03-11: 8000|2024-03-18: 13000|2024-03-25: NO_ASISTIO|2024-04-01: NO_ASISTIO|2024-04-08: ASISTIO_SIN_PAGO|2024-04-15: ASISTIO_SIN_PAGO|2024-04-22: NO_ASISTIO|2024-04-29: 8000|2024-05-06: 13000|2024-05-13: NO_ASISTIO|2024-05-20: ASISTIO_SIN_PAGO|2024-05-27: NO_ASISTIO|2024-06-03: ASISTIO_SIN_PAGO|2024-06-10: ASISTIO_SIN_PAGO,Juan Perez,24,17,6,11,7,NO,SI,Academia Futuro,academia-futuro,Grupo 2,juan.perez595@mail.com,7n1XqUbh,+57 3775144390;+57 3169856651
57,+57 3012900023,SI,32210,144000,38430,200000,-62220,DEBE:62220,2024-01-01: ASISTIO_SIN_PAGO|2024-01-08: ASISTIO_SIN_PAGO|2024-01-15: NO_ASISTIO|2024-01-22: 18000|2024-01-29: ASISTIO_SIN_PAGO|2024-02-05: 8000|2024-02-12: NO_ASISTIO|2024-02-19: 13000|2024-02-26: NO_ASISTIO|2024-03-04: ASISTIO_SIN_PAGO|2024-03-11: ASISTIO_SIN_PAGO|2024-03-18: 13000|2024-03-25: 18000|2024-04-01: 18000|2024-04-08: 18000|2024-04-15: 8000|2024-04-22: 18000|2024-04-29: NO_ASISTIO|2024-05-06: ASISTIO_SIN_PAGO|2024-05-13: NO_ASISTIO|2024-05-20: ASISTIO_SIN_PAGO|2024-05-27: ASISTIO_SIN_PAGO|2024-06-03: 8000|2024-06-10: ASISTIO_SIN_PAGO|2024-06-17: ASISTIO_SIN_PAGO|2024-06-24: NO_ASISTIO|2024-07-01: 18000|2024-07-08: ASISTIO_SIN_PAGO|2024-07-15: ASISTIO_SIN_PAGO|2024-07-22: ASISTIO_SIN_PAGO|2024-07-29: 13000|2024-08-05: ASISTIO_SIN_PAGO|2024-08-12: ASISTIO_SIN_PAGO|2024-08-19: ASISTIO_SIN_PAGO|2024-08-26: ASISTIO_SIN_PAGO|2024-09-02: NO_ASISTIO|2024-09-09: ASISTIO_SIN_PAGO|2024-09-16: NO_ASISTIO|2024-09-23: 13000|2024-09-30: 8000|2024-10-07: 18000|2024-10-14: NO_ASISTIO|2024-10-21: NO_ASISTIO|2024-10-28: NO_ASISTIO|2024-11-04: ASISTIO_SIN_PAGO|2024-11-11: ASISTIO_SIN_PAGO|2024-11-18: 8000|2024-11-25: ASISTIO_SIN_PAGO|2024-12-02: ASISTIO_SIN_PAGO|2024-12-09: ASISTIO_SIN_PAGO|2024-12-16: NO_ASISTIO|2024-12-23: ASISTIO_SIN_PAGO|2024-12-30: NO_ASISTIO|2025-01-06: 13000|2025-01-13: ASISTIO_SIN_PAGO|2025-01-20: 18000|2025-01-27: NO_ASISTIO,Maria Gomez,57,43,18,25,14,SI,SI,Colegio San José,colegio-san-jose,Grupo 4,maria.gomez868@mail.com,HiiZc3SJ,+57 3012900023;+57 3220091923
57,+57 3435532975,SI,19625,96000,44600,96000,-24975,DEBE:24975,2024-01-01: 13000|2024-01-08: NO_ASISTIO|2024-01-15: ASISTIO_SIN_PAGO|2024-01-22: NO_ASISTIO|2024-01-29: NO_ASISTIO|2024-02-05: NO_ASISTIO|2024-02-12: ASISTIO_SIN_PAGO|2024-02-19: ASISTIO_SIN_PAGO|2024-02-26: NO_ASISTIO|2024-03-04: 8000|2024-03-11: ASISTIO_SIN_PAGO|2024-03-18: NO_ASISTIO|2024-03-25: 18000|2024-04-01: NO_ASISTIO|2024-04-08: 13000|2024-04-15: 8000|2024-04-22: NO_ASISTIO|2024-04-29: 8000|2024-05-06: ASISTIO_SIN_PAGO|2024-05-13: ASISTIO_SIN_PAGO|2024-05-20: ASISTIO_SIN_PAGO|2024-05-27: 18000|2024-06-03: ASISTIO_SIN_PAGO|2024-06-10: NO_ASISTIO|2024-06-17: NO_ASISTIO|2024-06-24: ASISTIO_SIN_PAGO|2024-07-01: 8000|2024-07-08: NO_ASISTIO|2024-07-15: 13000|2024-07-22: ASISTIO_SIN_PAGO|2024-07-29: NO_ASISTIO|2024-08-05: NO_ASISTIO|2024-08-12: NO_ASISTIO|2024-08-19: NO_ASISTIO|2024-08-26: 18000|2024-09-02: ASISTIO_SIN_PAGO|2024-09-09: ASISTIO_SIN_PAGO|2024-09-16: 8000|2024-09-23: 18000|2024-09-30: NO_ASISTIO,Andres Perez,40,24,12,12,16,SI,SI,Colegio Nueva Era,colegio-nueva-era,Grupo 1,andres.perez368@mail.com,eKTAlnoC,+57 3435532975;+57 3439651251
57,+57 3249964609,SI,41476,120000,24004,104000,33472,A_FAVOR:33472,2024-01-01: NO_ASISTIO|2024-01-08: 18000|2024-01-15: 18000|2024-01-22: ASISTIO_SIN_PAGO|2024-01-29: 8000|2024-02-05: NO_ASISTIO|2024-02-12: 18000|2024-02-19: 18000|2024-02-26: 8000|2024-03-04: ASISTIO_SIN_PAGO|2024-03-11: 8000|2024-03-18: ASISTIO_SIN_PAGO|2024-03-25: 8000|2024-04-01: NO_ASISTIO|2024-04-08: ASISTIO_SIN_PAGO|2024-04-15: NO_ASISTIO|2024-04-22: 18000|2024-04-29: NO_ASISTIO|2024-05-06: ASISTIO_SIN_PAGO|2024-05-13: NO_ASISTIO|2024-05-20: ASISTIO_SIN_PAGO|2024-05-27: NO_ASISTIO|2024-06-03: NO_ASISTIO|2024-06-10: NO_ASISTIO|2024-06-17: 18000|2024-06-24: 8000|2024-07-01: 8000|2024-07-08: NO_ASISTIO|2024-07-15: NO_ASISTIO|2024-07-22: ASISTIO_SIN_PAGO|2024-07-29: ASISTIO_SIN_PAGO|2024-08-05: NO_ASISTIO|2024-08-12: NO_ASISTIO|2024-08-19: 18000|2024-08-26: NO_ASISTIO|2024-09-02: ASISTIO_SIN_PAGO|2024-09-09: ASISTIO_SIN_PAGO|2024-09-16: ASISTIO_SIN_PAGO|2024-09-23: NO_ASISTIO|2024-09-30: NO_ASISTIO|2024-10-07: ASISTIO_SIN_PAGO|2024-10-14: ASISTIO_SIN_PAGO|2024-10-21: 8000|2024-10-28: NO_ASISTIO|2024-11-04: NO_ASISTIO|2024-11-11: NO_ASISTIO|2024-11-18: NO_ASISTIO|2024-11-25: 13000|2024-12-02: NO_ASISTIO|2024-12-09: NO_ASISTIO,Andres Lopez,50,28,15,13,22,SI,SI,Colegio Nueva Era,colegio-nueva-era,Grupo 4,andres.lopez412@mail.com,MYRpDNbe,+57 3249964609;+57 3843438247
57,+57 3221222196,NO,8865,210000,8754,170000,40111,A_FAVOR:40111,2024-01-01: ASISTIO_SIN_PAGO|2024-01-08: 15000|2024-01-15: NO_ASISTIO|2024-01-22: 20000|2024-01-29: NO_ASISTIO|2024-02-05: NO_ASISTIO|2024-02-12: ASISTIO_SIN_PAGO|2024-02-19: NO_ASISTIO|2024-02-26: 20000|2024-03-04: NO_ASISTIO|2024-03-11: 15000|2024-03-18: 10000|2024-03-25: 20000|2024-04-01: ASISTIO_SIN_PAGO|2024-04-08: ASISTIO_SIN_PAGO|2024-04-15: NO_ASISTIO|2024-04-22: 15000|2024-04-29: 20000|2024-05-06: ASISTIO_SIN_PAGO|2024-05-13: NO_ASISTIO|2024-05-20: ASISTIO_SIN_PAGO|2024-05-27: NO_ASISTIO|2024-06-03: NO_ASISTIO|2024-06-10: 20000|2024-06-17: ASISTIO_SIN_PAGO|2024-06-24: 10000|2024-07-01: 15000|2024-07-08: ASISTIO_SIN_PAGO|2024-07-15: 15000|2024-07-22: NO_ASISTIO|2024-07-29: 10000|2024-08-05: NO_ASISTIO|2024-08-12: NO_ASISTIO|2024-08-19: NO_ASISTIO|2024-08-26: NO_ASISTIO|2024-09-02: ASISTIO_SIN_PAGO|2024-09-09: 15000|2024-09-16: 10000|2024-09-23: NO_ASISTIO|2024-09-30: 15000|2024-10-07: ASISTIO_SIN_PAGO|2024-10-14: ASISTIO_SIN_PAGO|2024-10-21: NO_ASISTIO|2024-10-28: ASISTIO_SIN_PAGO|2024-11-04: 10000|2024-11-11: ASISTIO_SIN_PAGO|2024-11-18: NO_ASISTIO|2024-11-25: ASISTIO_SIN_PAGO|2024-12-02: NO_ASISTIO|2024-12-09: ASISTIO_SIN_PAGO|2024-12-16: NO_ASISTIO|2024-12-23: 20000|2024-12-30: NO_ASISTIO|2025-01-06: 10000|2025-01-13: NO_ASISTIO|2025-01-20: 20000|2025-01-27: NO_ASISTIO|2025-02-03: ASISTIO_SIN_PAGO|2025-02-10: ASISTIO_SIN_PAGO|2025-02-17: 20000,Maria Gomez,60,38,21,17,22,NO,SI,Colegio Nueva Era,colegio-nueva-era,Grupo 2,maria.gomez786@mail.com,spELBym9,+57 3221222196;+57 3009109294
57,+57 3816538365,SI,45589,40000,45820,64000,-24231,DEBE:24231,2024-01-01: ASISTIO_SIN_PAGO|2024-01-08: NO_ASISTIO|2024-01-15: NO_ASISTIO|2024-01-22: ASISTIO_SIN_PAGO|2024-01-29: ASISTIO_SIN_PAGO|2024-02-05: ASISTIO_SIN_PAGO|2024-02-12: ASISTIO_SIN_PAGO|2024-02-19: 8000|2024-02-26: ASISTIO_SIN_PAGO|2024-03-04: 13000|2024-03-11: NO_ASISTIO|2024-03-18: NO_ASISTIO|2024-03-25: NO_ASISTIO|2024-04-01: NO_ASISTIO|2024-04-08: NO_ASISTIO|2024-04-15: 18000|2024-04-22: NO_ASISTIO|2024-04-29: ASISTIO_SIN_PAGO|2024-05-06: 8000|2024-05-13: ASISTIO_SIN_PAGO|2024-05-20: NO_ASISTIO|2024-05-27: NO_ASISTIO|2024-06-03: 18000,Valentina Martinez,23,13,5,8,10,SI,SI,Colegio San José,colegio-san-jose,Grupo 1,valentina.martinez759@mail.com,1Dg2zZzw,+57 3816538365;+57 3629199479
57,+57 3558961209,NO,36181,220000,12763,210000,33418,A_FAVOR:33418,2024-01-01: 10000|2024-01-08: ASISTIO_SIN_PAGO|2024-01-15: ASISTIO_SIN_PAGO|2024-01-22: 10000|2024-01-29: ASISTIO_SIN_PAGO|2024-02-05: NO_ASISTIO|2024-02-12: ASISTIO_SIN_PAGO|2024-02-19: ASISTIO_SIN_PAGO|2024-02-26: ASISTIO_SIN_PAGO|2024-03-04: NO_ASISTIO|2024-03-11: NO_ASISTIO|2024-03-18: 15000|2024-03-25: ASISTIO_SIN_PAGO|2024-04-01: 15000|2024-04-08: NO_ASISTIO|2024-04-15: NO_ASISTIO|2024-04-22: ASISTIO_SIN_PAGO|2024-04-29: NO_ASISTIO|2024-05-06: 20000|2024-05-13: NO_ASISTIO|2024-05-20: ASISTIO_SIN_PAGO|2024-05-27: 15000|2024-06-03: ASISTIO_SIN_PAGO|2024-06-10: NO_ASISTIO|2024-06-17: 10000|2024-06-24: 15000|2024-07-01: ASISTIO_SIN_PAGO|2024-07-08: 20000|2024-07-15: ASISTIO_SIN_PAGO|2024-07-22: 20000|2024-07-29: ASISTIO_SIN_PAGO|2024-08-05: 10000|2024-08-12: ASISTIO_SIN_PAGO|2024-08-19: ASISTIO_SIN_PAGO|2024-08-26: NO_ASISTIO|2024-09-02: 15000|2024-09-09: ASISTIO_SIN_PAGO|2024-09-16: 10000|2024-09-23: 20000|2024-09-30: NO_ASISTIO|2024-10-07: NO_ASISTIO|2024-10-14: NO_ASISTIO|2024-10-21: NO_ASISTIO|2024-10-28: 20000|2024-11-04: NO_ASISTIO|2024-11-11: ASISTIO_SIN_PAGO|2024-11-18: NO_ASISTIO|2024-11-25: 15000|2024-12-02: ASISTIO_SIN_PAGO|2024-12-09: 15000|2024-12-16: 15000|2024-12-23: NO_ASISTIO|2024-12-30: 15000|2025-01-06: ASISTIO_SIN_PAGO|2025-01-13: 15000|2025-01-20: ASISTIO_SIN_PAGO|2025-01-27: ASISTIO_SIN_PAGO|2025-02-03: NO_ASISTIO|2025-02-10: 20000|2025-02-17: 15000,Valentina Lopez,60,43,22,21,17,SI,SI,Colegio Nueva Era,colegio-nueva-era,Grupo 4,valentina.lopez162@mail.com,o7eA3t77,+57 3558961209;+57 3522300639
57,+57 3704711614,NO,28858,100000,44841,90000,-5983,DEBE:5983,2024-01-01: ASISTIO_SIN_PAGO|2024-01-08: ASISTIO_SIN_PAGO|2024-01-15: ASISTIO_SIN_PAGO|2024-01-22: NO_ASISTIO|2024-01-29: ASISTIO_SIN_PAGO|2024-02-05: 10000|2024-02-12: 10000|2024-02-19: ASISTIO_SIN_PAGO|2024-02-26: ASISTIO_SIN_PAGO|2024-03-04: NO_ASISTIO|2024-03-11: 10000|2024-03-18: 15000|2024-03-25: 20000|2024-04-01: NO_ASISTIO|2024-04-08: 10000|2024-04-15: NO_ASISTIO|2024-04-22: NO_ASISTIO|2024-04-29: 20000|2024-05-06: NO_ASISTIO|2024-05-13: 10000|2024-05-20: NO_ASISTIO|2024-05-27: 20000|2024-06-03: NO_ASISTIO|2024-06-10: ASISTIO_SIN_PAGO|2024-06-17: ASISTIO_SIN_PAGO|2024-06-24: NO_ASISTIO|2024-07-01: 20000|2024-07-08: ASISTIO_SIN_PAGO,Juan Rodriguez,28,19,10,9,9,SI,SI,Academia Futuro,academia-futuro,Grupo 3,juan.rodriguez510@mail.com,14EdufcA,+57 3704711614;+57 3487829902
57,+57 3621809091,NO,21774,180000,45123,150000,6651,A_FAVOR:6651,2024-01-01: NO_ASISTIO|2024-01-08: NO_ASISTIO|2024-01-15: NO_ASISTIO|2024-01-22: ASISTIO_SIN_PAGO|2024-01-29: NO_ASISTIO|2024-02-05: ASISTIO_SIN_PAGO|2024-02-12: 15000|2024-02-19: ASISTIO_SIN_PAGO|2024-02-26: NO_ASISTIO|2024-03-04: ASISTIO_SIN_PAGO|2024-03-11: NO_ASISTIO|2024-03-18: ASISTIO_SIN_PAGO|2024-03-25: 15000|2024-04-01: 10000|2024-04-08: NO_ASISTIO|2024-04-15: NO_ASISTIO|2024-04-22: ASISTIO_SIN_PAGO|2024-04-29: 10000|2024-05-06: ASISTIO_SIN_PAGO|2024-05-13: NO_ASISTIO|2024-05-20: 20000|2024-05-27: 20000|2024-06-03: NO_ASISTIO|2024-06-10: NO_ASISTIO|2024-06-17: 20000|2024-06-24: ASISTIO_SIN_PAGO|2024-07-01: 20000|2024-07-08: 20000|2024-07-15: NO_ASISTIO|2024-07-22: 20000|2024-07-29: ASISTIO_SIN_PAGO|2024-08-05: NO_ASISTIO|2024-08-12: NO_ASISTIO|2024-08-19: NO_ASISTIO|2024-08-26: 15000|2024-09-02: NO_ASISTIO|2024-09-09: 10000|2024-09-16: 15000|2024-09-23: 10000|2024-09-30: NO_ASISTIO|2024-10-07: ASISTIO_SIN_PAGO|2024-10-14: ASISTIO_SIN_PAGO|2024-10-21: NO_ASISTIO|2024-10-28: NO_ASISTIO|2024-11-04: 10000|2024-11-11: ASISTIO_SIN_PAGO|2024-11-18: 15000|2024-11-25: 10000|2024-12-02: ASISTIO_SIN_PAGO|2024-12-09: NO_ASISTIO|2024-12-16: ASISTIO_SIN_PAGO|2024-12-23: 20000|2024-12-30: ASISTIO_SIN_PAGO,Sofia Lopez,53,33,18,15,20,SI,SI,Colegio San José,colegio-san-jose,Grupo 1,sofia.lopez495@mail.com,KVVJfSRu,+57 3621809091;+57 3360390938
57,+57 3593984080,NO,34119,170000,34909,150000,19210,A_FAVOR:19210,2024-01-01: 20000|2024-01-08: 15000|2024-01-15: NO_ASISTIO|2024-01-22: 15000|2024-01-29: ASISTIO_SIN_PAGO|2024-02-05: NO_ASISTIO|2024-02-12: NO_ASISTIO|2024-02-19: ASISTIO_SIN_PAGO|2024-02-26: 10000|2024-03-04: ASISTIO_SIN_PAGO|2024-03-11: 20000|2024-03-18: NO_ASISTIO|2024-03-25: 15000|2024-04-01: 10000|2024-04-08: ASISTIO_SIN_PAGO|2024-04-15: ASISTIO_SIN_PAGO|2024-04-22: NO_ASISTIO|2024-04-29: ASISTIO_SIN_PAGO|2024-05-06: ASISTIO_SIN_PAGO|2024-05-13: ASISTIO_SIN_PAGO|2024-05-20: ASISTIO_SIN_PAGO|2024-05-27: NO_ASISTIO|2024-06-03: 15000|2024-06-10: 15000|2024-06-17: NO_ASISTIO|2024-06-24: 10000|2024-07-01: ASISTIO_SIN_PAGO|2024-07-08: NO_ASISTIO|2024-07-15: NO_ASISTIO|2024-07-22: NO_ASISTIO|2024-07-29: 15000|2024-08-05: ASISTIO_SIN_PAGO|2024-08-12: 20000|2024-08-19: ASISTIO_SIN_PAGO|2024-08-26: ASISTIO_SIN_PAGO|2024-09-02: ASISTIO_SIN_PAGO|2024-09-09: NO_ASISTIO|2024-09-16: NO_ASISTIO|2024-09-23: ASISTIO_SIN_PAGO|2024-09-30: 20000|2024-10-07: 10000|2024-10-14: 10000|2024-10-21: NO_ASISTIO|2024-10-28: NO_ASISTIO|2024-11-04: NO_ASISTIO|2024-11-11: 10000|2024-11-18: NO_ASISTIO|2024-11-25: NO_ASISTIO|2024-12-02: 20000|2024-12-09: NO_ASISTIO,Andres Perez,50,32,17,15,18,SI,NO,Instituto Central,instituto-central,Grupo 3,andres.perez692@mail.com,pMjf2e48,+57 3593984080;+57 3223805393
